0.001 2.2866e+09 4.5732e+07
0.002 2.3306e+09 4.6611e+07
0.003 2.3655e+09 4.731e+07
0.004 2.3232e+09 4.6463e+07
0.005 2.3347e+09 4.6695e+07
0.006 2.3463e+09 4.6926e+07
0.007 2.3461e+09 4.6921e+07
0.008 2.3147e+09 4.6293e+07
0.009 2.3321e+09 4.6643e+07
0.01 2.3394e+09 4.6789e+07
0.011 2.3201e+09 4.6402e+07
0.012 2.3105e+09 4.621e+07
0.013 2.3088e+09 4.6176e+07
0.014 2.2968e+09 4.5937e+07
0.015 2.2892e+09 4.5784e+07
0.016 2.281e+09 4.562e+07
0.017 2.2641e+09 4.5282e+07
0.018 2.2485e+09 4.497e+07
0.019 2.2583e+09 4.5165e+07
0.02 2.2608e+09 4.5216e+07
0.021 2.2439e+09 4.4879e+07
0.022 2.228e+09 4.456e+07
0.023 2.2162e+09 4.4325e+07
0.024 2.2162e+09 4.4323e+07
0.025 2.2108e+09 4.4215e+07
0.026 2.1937e+09 4.3875e+07
0.027 2.1873e+09 4.3745e+07
0.028 2.1728e+09 4.3457e+07
0.029 2.1735e+09 4.3469e+07
0.03 2.1369e+09 4.2739e+07
0.031 2.1416e+09 4.2832e+07
0.032 2.1175e+09 4.235e+07
0.033 2.1165e+09 4.233e+07
0.034 2.0962e+09 4.1924e+07
0.035 2.0785e+09 4.157e+07
0.036 2.0717e+09 4.1434e+07
0.037 2.0589e+09 4.1177e+07
0.038 2.0335e+09 4.067e+07
0.039 2.0227e+09 4.0454e+07
0.04 2.0102e+09 4.0203e+07
0.041 1.9865e+09 3.973e+07
0.042 1.9644e+09 3.9288e+07
0.043 1.9639e+09 3.9277e+07
0.044 1.9563e+09 3.9126e+07
0.045 1.9296e+09 3.8593e+07
0.046 1.8999e+09 3.7998e+07
0.047 1.9007e+09 3.8015e+07
0.048 1.8807e+09 3.7613e+07
0.049 1.8636e+09 3.7273e+07
0.05 1.8429e+09 3.6859e+07
0.051 1.8219e+09 3.6438e+07
0.052 1.81e+09 3.6199e+07
0.053 1.8015e+09 3.6029e+07
0.054 1.7629e+09 3.5258e+07
0.055 1.7479e+09 3.4958e+07
0.056 1.7444e+09 3.4889e+07
0.057 1.7232e+09 3.4464e+07
0.058 1.6969e+09 3.3937e+07
0.059 1.6762e+09 3.3523e+07
0.06 1.662e+09 3.324e+07
0.061 1.6419e+09 3.2838e+07
0.062 1.6198e+09 3.2397e+07
0.063 1.5972e+09 3.1944e+07
0.064 1.5832e+09 3.1665e+07
0.065 1.5663e+09 3.1326e+07
0.066 1.5512e+09 3.1023e+07
0.067 1.5276e+09 3.0552e+07
0.068 1.5028e+09 3.0055e+07
0.069 1.4938e+09 2.9876e+07
0.07 1.4723e+09 2.9446e+07
0.071 1.4411e+09 2.8821e+07
0.072 1.4307e+09 2.8613e+07
0.073 1.412e+09 2.824e+07
0.074 1.398e+09 2.796e+07
0.075 1.3726e+09 2.7453e+07
0.076 1.3477e+09 2.6955e+07
0.077 1.3374e+09 2.6748e+07
0.078 1.3128e+09 2.6256e+07
0.079 1.2944e+09 2.5887e+07
0.08 1.2773e+09 2.5546e+07
0.081 1.2554e+09 2.5109e+07
0.082 1.2437e+09 2.4873e+07
0.083 1.2257e+09 2.4514e+07
0.084 1.2027e+09 2.4054e+07
0.085 1.1819e+09 2.3639e+07
0.086 1.1636e+09 2.3272e+07
0.087 1.1428e+09 2.2856e+07
0.088 1.1373e+09 2.2746e+07
0.089 1.1109e+09 2.2217e+07
0.09 1.0956e+09 2.1913e+07
0.091 1.0805e+09 2.1611e+07
0.092 1.0561e+09 2.1122e+07
0.093 1.0339e+09 2.0678e+07
0.094 1.0194e+09 2.0388e+07
0.095 9.9935e+08 1.9987e+07
0.096 9.8909e+08 1.9782e+07
0.097 9.7083e+08 1.9417e+07
0.098 9.5108e+08 1.9022e+07
0.099 9.3519e+08 1.8704e+07
0.1 9.19e+08 1.838e+07
0.101 9.0199e+08 1.804e+07
0.102 8.9232e+08 1.7846e+07
0.103 8.7327e+08 1.7465e+07
0.104 8.4583e+08 1.6917e+07
0.105 8.3845e+08 1.6769e+07
0.106 8.2247e+08 1.6449e+07
0.107 8.0335e+08 1.6067e+07
0.108 7.9331e+08 1.5866e+07
0.109 7.7448e+08 1.549e+07
0.11 7.6602e+08 1.532e+07
0.111 7.4796e+08 1.4959e+07
0.112 7.3691e+08 1.4738e+07
0.113 7.1395e+08 1.4279e+07
0.114 6.9802e+08 1.396e+07
0.115 6.8492e+08 1.3698e+07
0.116 6.7321e+08 1.3464e+07
0.117 6.6204e+08 1.3241e+07
0.118 6.4938e+08 1.2988e+07
0.119 6.3098e+08 1.262e+07
0.12 6.1813e+08 1.2363e+07
0.121 6.0746e+08 1.2149e+07
0.122 5.9502e+08 1.19e+07
0.123 5.8446e+08 1.1689e+07
0.124 5.6703e+08 1.1341e+07
0.125 5.6072e+08 1.1214e+07
0.126 5.4834e+08 1.0967e+07
0.127 5.3494e+08 1.0699e+07
0.128 5.2436e+08 1.0487e+07
0.129 5.1185e+08 1.0237e+07
0.13 5.035e+08 1.007e+07
0.131 4.9727e+08 9.9454e+06
0.132 4.8077e+08 9.6154e+06
0.133 4.6773e+08 9.3545e+06
0.134 4.567e+08 9.134e+06
0.135 4.5335e+08 9.0669e+06
0.136 4.4341e+08 8.8683e+06
0.137 4.2847e+08 8.5694e+06
0.138 4.2054e+08 8.4107e+06
0.139 4.1086e+08 8.2172e+06
0.14 4.0075e+08 8.015e+06
0.141 3.973e+08 7.9459e+06
0.142 3.8289e+08 7.6578e+06
0.143 3.7624e+08 7.5248e+06
0.144 3.6843e+08 7.3687e+06
0.145 3.5812e+08 7.1624e+06
0.146 3.5353e+08 7.0707e+06
0.147 3.4371e+08 6.8741e+06
0.148 3.3648e+08 6.7295e+06
0.149 3.2694e+08 6.5388e+06
0.15 3.2094e+08 6.4188e+06
0.151 3.1171e+08 6.2343e+06
0.152 3.079e+08 6.158e+06
0.153 2.9569e+08 5.9138e+06
0.154 2.8968e+08 5.7936e+06
0.155 2.8732e+08 5.7465e+06
0.156 2.7697e+08 5.5394e+06
0.157 2.7549e+08 5.5097e+06
0.158 2.6874e+08 5.3748e+06
0.159 2.6622e+08 5.3244e+06
0.16 2.526e+08 5.0521e+06
0.161 2.4913e+08 4.9825e+06
0.162 2.4548e+08 4.9096e+06
0.163 2.3457e+08 4.6914e+06
0.164 2.3003e+08 4.6006e+06
0.165 2.2947e+08 4.5894e+06
0.166 2.2301e+08 4.4603e+06
0.167 2.1555e+08 4.3111e+06
0.168 2.0966e+08 4.1933e+06
0.169 2.0554e+08 4.1108e+06
0.17 1.989e+08 3.9779e+06
0.171 1.9593e+08 3.9187e+06
0.172 1.9309e+08 3.8618e+06
0.173 1.874e+08 3.7479e+06
0.174 1.848e+08 3.6959e+06
0.175 1.7991e+08 3.5981e+06
0.176 1.7817e+08 3.5634e+06
0.177 1.7162e+08 3.4324e+06
0.178 1.6726e+08 3.3452e+06
0.179 1.6167e+08 3.2334e+06
0.18 1.5685e+08 3.137e+06
0.181 1.5978e+08 3.1956e+06
0.182 1.5281e+08 3.0562e+06
0.183 1.5291e+08 3.0582e+06
0.184 1.4599e+08 2.9198e+06
0.185 1.4552e+08 2.9104e+06
0.186 1.397e+08 2.794e+06
0.187 1.3751e+08 2.7501e+06
0.188 1.3258e+08 2.6515e+06
0.189 1.3178e+08 2.6356e+06
0.19 1.2469e+08 2.4939e+06
0.191 1.2256e+08 2.4511e+06
0.192 1.2231e+08 2.4462e+06
0.193 1.1787e+08 2.3574e+06
0.194 1.1434e+08 2.2867e+06
0.195 1.1467e+08 2.2935e+06
0.196 1.1143e+08 2.2286e+06
0.197 1.0702e+08 2.1403e+06
0.198 1.0759e+08 2.1518e+06
0.199 1.0416e+08 2.0831e+06
0.2 1.0145e+08 2.0289e+06
0.201 9.9897e+07 1.9979e+06
