0.001 8.2881e+08 1.6576e+07
0.002 7.9271e+08 1.5854e+07
0.003 7.8831e+08 1.5766e+07
0.004 7.7206e+08 1.5441e+07
0.005 7.8836e+08 1.5767e+07
0.006 7.8146e+08 1.5629e+07
0.007 7.7146e+08 1.5429e+07
0.008 8.009e+08 1.6018e+07
0.009 7.3265e+08 1.4653e+07
0.01 7.9165e+08 1.5833e+07
0.011 7.6573e+08 1.5315e+07
0.012 7.7101e+08 1.542e+07
0.013 7.4567e+08 1.4913e+07
0.014 7.7742e+08 1.5548e+07
0.015 7.6156e+08 1.5231e+07
0.016 7.6813e+08 1.5363e+07
0.017 7.568e+08 1.5136e+07
0.018 7.6374e+08 1.5275e+07
0.019 7.5668e+08 1.5134e+07
0.02 7.6985e+08 1.5397e+07
0.021 7.4824e+08 1.4965e+07
0.022 7.5588e+08 1.5118e+07
0.023 7.233e+08 1.4466e+07
0.024 7.5097e+08 1.5019e+07
0.025 7.3573e+08 1.4715e+07
0.026 7.2996e+08 1.4599e+07
0.027 7.278e+08 1.4556e+07
0.028 7.4831e+08 1.4966e+07
0.029 7.3259e+08 1.4652e+07
0.03 7.3123e+08 1.4625e+07
0.031 7.2201e+08 1.444e+07
0.032 7.3603e+08 1.4721e+07
0.033 7.3016e+08 1.4603e+07
0.034 7.1413e+08 1.4283e+07
0.035 7.325e+08 1.465e+07
0.036 7.245e+08 1.449e+07
0.037 7.0395e+08 1.4079e+07
0.038 7.1089e+08 1.4218e+07
0.039 7.0358e+08 1.4072e+07
0.04 6.9201e+08 1.384e+07
0.041 6.8387e+08 1.3677e+07
0.042 6.9072e+08 1.3814e+07
0.043 6.8199e+08 1.364e+07
0.044 6.9263e+08 1.3853e+07
0.045 6.7367e+08 1.3473e+07
0.046 6.7472e+08 1.3494e+07
0.047 6.6312e+08 1.3262e+07
0.048 6.5942e+08 1.3188e+07
0.049 6.5361e+08 1.3072e+07
0.05 6.5572e+08 1.3114e+07
0.051 6.5878e+08 1.3176e+07
0.052 6.5659e+08 1.3132e+07
0.053 6.4459e+08 1.2892e+07
0.054 6.4187e+08 1.2837e+07
0.055 6.4169e+08 1.2834e+07
0.056 6.4226e+08 1.2845e+07
0.057 6.364e+08 1.2728e+07
0.058 6.2438e+08 1.2488e+07
0.059 6.1254e+08 1.2251e+07
0.06 6.1195e+08 1.2239e+07
0.061 6.0125e+08 1.2025e+07
0.062 6.0458e+08 1.2092e+07
0.063 6.0136e+08 1.2027e+07
0.064 5.9132e+08 1.1826e+07
0.065 5.9273e+08 1.1855e+07
0.066 5.7632e+08 1.1526e+07
0.067 5.8149e+08 1.163e+07
0.068 5.7041e+08 1.1408e+07
0.069 5.6743e+08 1.1349e+07
0.07 5.5491e+08 1.1098e+07
0.071 5.5321e+08 1.1064e+07
0.072 5.5867e+08 1.1173e+07
0.073 5.3895e+08 1.0779e+07
0.074 5.374e+08 1.0748e+07
0.075 5.375e+08 1.075e+07
0.076 5.2075e+08 1.0415e+07
0.077 5.2543e+08 1.0509e+07
0.078 5.1429e+08 1.0286e+07
0.079 5.1146e+08 1.0229e+07
0.08 5.0711e+08 1.0142e+07
0.081 5.0575e+08 1.0115e+07
0.082 5.0334e+08 1.0067e+07
0.083 4.8867e+08 9.7733e+06
0.084 4.8033e+08 9.6067e+06
0.085 4.7507e+08 9.5014e+06
0.086 4.7766e+08 9.5532e+06
0.087 4.669e+08 9.338e+06
0.088 4.5741e+08 9.1482e+06
0.089 4.5193e+08 9.0386e+06
0.09 4.6799e+08 9.3598e+06
0.091 4.5338e+08 9.0675e+06
0.092 4.4684e+08 8.9368e+06
0.093 4.3409e+08 8.6817e+06
0.094 4.2935e+08 8.5871e+06
0.095 4.2478e+08 8.4957e+06
0.096 4.1499e+08 8.2998e+06
0.097 4.129e+08 8.258e+06
0.098 4.0331e+08 8.0662e+06
0.099 4.0702e+08 8.1403e+06
0.1 3.9466e+08 7.8933e+06
0.101 3.9243e+08 7.8485e+06
0.102 3.877e+08 7.7541e+06
0.103 3.8106e+08 7.6213e+06
0.104 3.815e+08 7.6299e+06
0.105 3.7399e+08 7.4799e+06
0.106 3.7294e+08 7.4587e+06
0.107 3.6858e+08 7.3716e+06
0.108 3.4391e+08 6.8782e+06
0.109 3.4705e+08 6.941e+06
0.11 3.4658e+08 6.9316e+06
0.111 3.4316e+08 6.8631e+06
0.112 3.3696e+08 6.7391e+06
0.113 3.3427e+08 6.6855e+06
0.114 3.2625e+08 6.5251e+06
0.115 3.3483e+08 6.6966e+06
0.116 3.1108e+08 6.2217e+06
0.117 3.1765e+08 6.3529e+06
0.118 3.0462e+08 6.0924e+06
0.119 3.0831e+08 6.1661e+06
0.12 2.9681e+08 5.9362e+06
0.121 2.9209e+08 5.8417e+06
0.122 2.8373e+08 5.6746e+06
0.123 2.7656e+08 5.5311e+06
0.124 2.8791e+08 5.7582e+06
0.125 2.7268e+08 5.4537e+06
0.126 2.7366e+08 5.4731e+06
0.127 2.6406e+08 5.2812e+06
0.128 2.5684e+08 5.1367e+06
0.129 2.5897e+08 5.1793e+06
0.13 2.617e+08 5.2339e+06
0.131 2.4844e+08 4.9687e+06
0.132 2.4517e+08 4.9035e+06
0.133 2.4368e+08 4.8735e+06
0.134 2.3841e+08 4.7681e+06
0.135 2.349e+08 4.698e+06
0.136 2.3545e+08 4.709e+06
0.137 2.2419e+08 4.4837e+06
0.138 2.2137e+08 4.4275e+06
0.139 2.1513e+08 4.3026e+06
0.14 2.1482e+08 4.2964e+06
0.141 2.1015e+08 4.2029e+06
0.142 2.1023e+08 4.2047e+06
0.143 2.0303e+08 4.0607e+06
0.144 2.0147e+08 4.0294e+06
0.145 1.9191e+08 3.8382e+06
0.146 1.926e+08 3.8519e+06
0.147 1.8948e+08 3.7897e+06
0.148 1.8002e+08 3.6003e+06
0.149 1.7584e+08 3.5169e+06
0.15 1.8001e+08 3.6003e+06
0.151 1.7402e+08 3.4803e+06
0.152 1.6716e+08 3.3432e+06
0.153 1.6862e+08 3.3723e+06
0.154 1.6729e+08 3.3457e+06
0.155 1.6357e+08 3.2714e+06
0.156 1.6036e+08 3.2072e+06
0.157 1.5603e+08 3.1207e+06
0.158 1.5059e+08 3.0118e+06
0.159 1.5071e+08 3.0142e+06
0.16 1.4619e+08 2.9237e+06
0.161 1.4445e+08 2.8891e+06
0.162 1.409e+08 2.8179e+06
0.163 1.3572e+08 2.7143e+06
0.164 1.3304e+08 2.6607e+06
0.165 1.3661e+08 2.7323e+06
0.166 1.271e+08 2.542e+06
0.167 1.2733e+08 2.5465e+06
0.168 1.2804e+08 2.5608e+06
0.169 1.2126e+08 2.4251e+06
