0.001 5.4608e+09 3.0357e+08
0.002 5.7454e+09 2.1462e+08
0.003 5.919e+09 1.7518e+08
0.004 5.7705e+09 1.5164e+08
0.005 5.7561e+09 1.3555e+08
0.006 5.681e+09 1.2366e+08
0.007 5.6768e+09 1.1439e+08
0.008 5.6688e+09 1.069e+08
0.009 5.3826e+09 1.0068e+08
0.01 5.6848e+09 9.5395e+07
0.011 5.7183e+09 9.0835e+07
0.012 5.495e+09 8.6842e+07
0.013 5.4585e+09 8.3304e+07
0.014 5.6111e+09 8.0137e+07
0.015 5.4192e+09 7.7279e+07
0.016 5.383e+09 7.468e+07
0.017 5.5366e+09 7.2301e+07
0.018 5.4034e+09 7.0111e+07
0.019 5.5021e+09 6.8084e+07
0.02 5.2985e+09 6.6199e+07
0.021 5.3096e+09 6.444e+07
0.022 5.3282e+09 6.2792e+07
0.023 5.3092e+09 6.1242e+07
0.024 5.2646e+09 5.978e+07
0.025 5.2077e+09 5.8397e+07
0.026 5.142e+09 5.7086e+07
0.027 5.0802e+09 5.5839e+07
0.028 5.0951e+09 5.4651e+07
0.029 5.0033e+09 5.3517e+07
0.03 5.0003e+09 5.2432e+07
0.031 4.9872e+09 5.1392e+07
0.032 4.7701e+09 5.0394e+07
0.033 4.9239e+09 4.9434e+07
0.034 4.7544e+09 4.851e+07
0.035 4.7973e+09 4.762e+07
0.036 4.756e+09 4.676e+07
0.037 4.564e+09 4.593e+07
0.038 4.5869e+09 4.5126e+07
0.039 4.6794e+09 4.4348e+07
0.04 4.4625e+09 4.3594e+07
0.041 4.4384e+09 4.2862e+07
0.042 4.3767e+09 4.2152e+07
0.043 4.3601e+09 4.1462e+07
0.044 4.2964e+09 4.0791e+07
0.045 4.1579e+09 4.0138e+07
0.046 4.1224e+09 3.9503e+07
0.047 4.0965e+09 3.8884e+07
0.048 4.0242e+09 3.828e+07
0.049 4.0651e+09 3.7692e+07
0.05 3.9289e+09 3.7118e+07
0.051 3.8715e+09 3.6557e+07
0.052 3.7682e+09 3.601e+07
0.053 3.6949e+09 3.5476e+07
0.054 3.712e+09 3.4953e+07
0.055 3.6204e+09 3.4443e+07
0.056 3.5923e+09 3.3944e+07
0.057 3.4858e+09 3.3456e+07
0.058 3.4866e+09 3.2978e+07
0.059 3.3417e+09 3.2511e+07
0.06 3.3948e+09 3.2053e+07
0.061 3.3156e+09 3.1605e+07
0.062 3.2367e+09 3.1167e+07
0.063 3.1425e+09 3.0737e+07
0.064 3.1113e+09 3.0317e+07
0.065 3.0765e+09 2.9905e+07
0.066 3.0506e+09 2.9501e+07
0.067 2.9313e+09 2.9106e+07
0.068 2.9454e+09 2.8718e+07
0.069 2.9341e+09 2.8338e+07
