0.001 1.6535e+10 3.3071e+08
0.002 1.5286e+10 3.0572e+08
0.003 1.472e+10 2.9439e+08
0.004 1.4238e+10 2.8475e+08
0.005 1.5292e+10 3.0584e+08
0.006 1.4725e+10 2.9449e+08
0.007 1.4279e+10 2.8557e+08
0.008 1.4834e+10 2.9668e+08
0.009 1.457e+10 2.9141e+08
0.01 1.4235e+10 2.847e+08
0.011 1.4917e+10 2.9835e+08
0.012 1.4462e+10 2.8924e+08
0.013 1.4817e+10 2.9635e+08
0.014 1.4467e+10 2.8934e+08
0.015 1.4377e+10 2.8754e+08
0.016 1.4077e+10 2.8154e+08
0.017 1.4324e+10 2.8648e+08
0.018 1.3995e+10 2.799e+08
0.019 1.4106e+10 2.8212e+08
0.02 1.415e+10 2.83e+08
0.021 1.3918e+10 2.7835e+08
0.022 1.4034e+10 2.8069e+08
0.023 1.3929e+10 2.7859e+08
0.024 1.3443e+10 2.6886e+08
0.025 1.353e+10 2.7061e+08
0.026 1.36e+10 2.72e+08
0.027 1.3339e+10 2.6678e+08
0.028 1.3595e+10 2.719e+08
0.029 1.3391e+10 2.6782e+08
0.03 1.3234e+10 2.6468e+08
0.031 1.3118e+10 2.6236e+08
0.032 1.3111e+10 2.6222e+08
0.033 1.298e+10 2.5961e+08
0.034 1.2719e+10 2.5437e+08
0.035 1.2596e+10 2.5193e+08
0.036 1.2574e+10 2.5147e+08
0.037 1.2521e+10 2.5043e+08
0.038 1.2252e+10 2.4504e+08
0.039 1.2361e+10 2.4721e+08
0.04 1.2276e+10 2.4552e+08
0.041 1.1992e+10 2.3983e+08
0.042 1.1786e+10 2.3572e+08
0.043 1.1698e+10 2.3396e+08
0.044 1.1703e+10 2.3406e+08
0.045 1.1566e+10 2.3132e+08
0.046 1.1785e+10 2.357e+08
0.047 1.1199e+10 2.2398e+08
0.048 1.0953e+10 2.1905e+08
0.049 1.0975e+10 2.1949e+08
0.05 1.0977e+10 2.1954e+08
0.051 1.0969e+10 2.1938e+08
0.052 1.0737e+10 2.1473e+08
0.053 1.0622e+10 2.1244e+08
0.054 1.0398e+10 2.0796e+08
0.055 1.0212e+10 2.0425e+08
0.056 1.0129e+10 2.0258e+08
0.057 1.0007e+10 2.0015e+08
0.058 9.9655e+09 1.9931e+08
0.059 9.9036e+09 1.9807e+08
0.06 9.5703e+09 1.9141e+08
0.061 9.4876e+09 1.8975e+08
0.062 9.32e+09 1.864e+08
0.063 9.2193e+09 1.8439e+08
0.064 9.1088e+09 1.8218e+08
0.065 9.1176e+09 1.8235e+08
0.066 8.9362e+09 1.7872e+08
0.067 8.6191e+09 1.7238e+08
0.068 8.673e+09 1.7346e+08
0.069 8.5802e+09 1.716e+08
0.07 8.3931e+09 1.6786e+08
0.071 8.1843e+09 1.6369e+08
0.072 8.0525e+09 1.6105e+08
0.073 7.9816e+09 1.5963e+08
0.074 7.7018e+09 1.5404e+08
0.075 7.5645e+09 1.5129e+08
0.076 7.5555e+09 1.5111e+08
0.077 7.3351e+09 1.467e+08
0.078 7.259e+09 1.4518e+08
0.079 7.2829e+09 1.4566e+08
0.08 7.0921e+09 1.4184e+08
0.081 6.9716e+09 1.3943e+08
0.082 6.8452e+09 1.369e+08
0.083 6.7237e+09 1.3447e+08
0.084 6.5621e+09 1.3124e+08
0.085 6.4312e+09 1.2862e+08
0.086 6.3451e+09 1.269e+08
0.087 6.3056e+09 1.2611e+08
0.088 6.1162e+09 1.2232e+08
0.089 6.0136e+09 1.2027e+08
0.09 5.8902e+09 1.178e+08
0.091 5.7192e+09 1.1438e+08
0.092 5.7686e+09 1.1537e+08
0.093 5.5095e+09 1.1019e+08
0.094 5.5512e+09 1.1102e+08
0.095 5.3607e+09 1.0721e+08
0.096 5.3127e+09 1.0625e+08
0.097 5.3177e+09 1.0635e+08
0.098 5.022e+09 1.0044e+08
0.099 4.9555e+09 9.911e+07
0.1 4.998e+09 9.996e+07
0.101 4.6804e+09 9.3608e+07
0.102 4.7585e+09 9.5169e+07
0.103 4.5265e+09 9.0531e+07
0.104 4.426e+09 8.852e+07
0.105 4.4893e+09 8.9786e+07
0.106 4.3663e+09 8.7327e+07
0.107 4.2311e+09 8.4622e+07
0.108 4.1006e+09 8.2011e+07
0.109 3.9241e+09 7.8482e+07
0.11 3.97e+09 7.94e+07
0.111 3.8982e+09 7.7964e+07
0.112 3.8302e+09 7.6604e+07
0.113 3.7394e+09 7.4789e+07
0.114 3.5257e+09 7.0514e+07
0.115 3.4996e+09 6.9993e+07
0.116 3.4202e+09 6.8403e+07
0.117 3.4274e+09 6.8548e+07
0.118 3.4286e+09 6.8572e+07
0.119 3.2538e+09 6.5077e+07
0.12 3.2826e+09 6.5653e+07
0.121 3.1652e+09 6.3304e+07
0.122 2.9727e+09 5.9455e+07
0.123 3.0782e+09 6.1563e+07
0.124 2.9983e+09 5.9967e+07
0.125 2.8227e+09 5.6454e+07
0.126 2.8231e+09 5.6461e+07
0.127 2.8093e+09 5.6187e+07
0.128 2.6571e+09 5.3142e+07
0.129 2.6161e+09 5.2322e+07
0.13 2.5569e+09 5.1138e+07
0.131 2.6318e+09 5.2636e+07
0.132 2.4088e+09 4.8175e+07
0.133 2.4713e+09 4.9426e+07
0.134 2.3784e+09 4.7567e+07
0.135 2.3274e+09 4.6548e+07
0.136 2.3433e+09 4.6866e+07
0.137 2.2442e+09 4.4883e+07
0.138 2.246e+09 4.4921e+07
0.139 2.1549e+09 4.3098e+07
0.14 2.1058e+09 4.2116e+07
0.141 2.0875e+09 4.1749e+07
0.142 1.9611e+09 3.9223e+07
0.143 1.9845e+09 3.969e+07
0.144 1.9653e+09 3.9305e+07
0.145 1.9433e+09 3.8866e+07
0.146 1.8122e+09 3.6244e+07
0.147 1.7904e+09 3.5807e+07
0.148 1.744e+09 3.4879e+07
0.149 1.7258e+09 3.4517e+07
0.15 1.7447e+09 3.4895e+07
0.151 1.6785e+09 3.3571e+07
0.152 1.6401e+09 3.2802e+07
0.153 1.6065e+09 3.2131e+07
0.154 1.568e+09 3.1359e+07
0.155 1.543e+09 3.0861e+07
0.156 1.5049e+09 3.0097e+07
0.157 1.4722e+09 2.9445e+07
0.158 1.4567e+09 2.9133e+07
0.159 1.3901e+09 2.7803e+07
0.16 1.3726e+09 2.7451e+07
0.161 1.3743e+09 2.7485e+07
0.162 1.3854e+09 2.7707e+07
0.163 1.3025e+09 2.605e+07
0.164 1.2905e+09 2.5809e+07
0.165 1.292e+09 2.5839e+07
0.166 1.1454e+09 2.2908e+07
0.167 1.1991e+09 2.3982e+07
0.168 1.1998e+09 2.3996e+07
0.169 1.1499e+09 2.2999e+07
0.17 1.0956e+09 2.1912e+07
0.171 1.0916e+09 2.1832e+07
0.172 1.0815e+09 2.163e+07
0.173 9.5581e+08 1.9116e+07
0.174 9.6801e+08 1.936e+07
0.175 9.756e+08 1.9512e+07
0.176 9.4128e+08 1.8826e+07
0.177 8.6419e+08 1.7284e+07
0.178 9.3471e+08 1.8694e+07
0.179 9.4666e+08 1.8933e+07
0.18 8.6427e+08 1.7285e+07
0.181 8.9242e+08 1.7848e+07
0.182 8.4568e+08 1.6914e+07
0.183 8.1406e+08 1.6281e+07
0.184 8.2311e+08 1.6462e+07
0.185 7.8323e+08 1.5665e+07
0.186 7.6897e+08 1.5379e+07
0.187 8.5284e+08 1.7057e+07
0.188 6.9141e+08 1.3828e+07
0.189 7.7575e+08 1.5515e+07
0.19 7.1519e+08 1.4304e+07
0.191 6.6482e+08 1.3296e+07
0.192 7.2002e+08 1.44e+07
0.193 6.5762e+08 1.3152e+07
0.194 6.249e+08 1.2498e+07
0.195 6.532e+08 1.3064e+07
0.196 6.2759e+08 1.2552e+07
0.197 5.6453e+08 1.1291e+07
0.198 5.936e+08 1.1872e+07
0.199 6.5106e+08 1.3021e+07
0.2 5.5394e+08 1.1079e+07
0.201 5.3105e+08 1.0621e+07
0.202 5.733e+08 1.1466e+07
0.203 5.283e+08 1.0566e+07
0.204 5.0528e+08 1.0106e+07
0.205 5.1572e+08 1.0314e+07
0.206 4.6459e+08 9.2918e+06
0.207 4.4113e+08 8.8227e+06
0.208 4.6575e+08 9.315e+06
0.209 4.7598e+08 9.5196e+06
0.21 4.1063e+08 8.2126e+06
0.211 4.4252e+08 8.8505e+06
0.212 4.2275e+08 8.455e+06
0.213 3.7081e+08 7.4163e+06
0.214 4.0048e+08 8.0097e+06
0.215 3.7465e+08 7.4929e+06
0.216 4.1147e+08 8.2294e+06
0.217 3.3957e+08 6.7915e+06
0.218 3.224e+08 6.448e+06
0.219 3.3716e+08 6.7433e+06
0.22 3.1187e+08 6.2375e+06
0.221 3.0796e+08 6.1592e+06
0.222 2.933e+08 5.8661e+06
0.223 3.3897e+08 6.7795e+06
0.224 2.8061e+08 5.6121e+06
0.225 3.261e+08 6.522e+06
0.226 2.8528e+08 5.7056e+06
0.227 2.8069e+08 5.6138e+06
0.228 2.3533e+08 4.7067e+06
0.229 2.1672e+08 4.3345e+06
0.23 2.3729e+08 4.7458e+06
0.231 3.047e+08 6.094e+06
0.232 2.2616e+08 4.5231e+06
0.233 2.1739e+08 4.3479e+06
0.234 2.4985e+08 4.9971e+06
0.235 2.2942e+08 4.5883e+06
0.236 1.8342e+08 3.6684e+06
0.237 2.2445e+08 4.489e+06
0.238 1.8992e+08 3.7984e+06
0.239 1.74e+08 3.48e+06
0.24 1.8766e+08 3.7532e+06
0.241 1.7618e+08 3.5237e+06
0.242 1.8556e+08 3.7111e+06
0.243 1.974e+08 3.948e+06
